City ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3hrs),Snow inches (last 3hrs)
217,Mbanza-Ngungu,CD,2022-06-09 02:15:36,-5.25,14.8667,63.41,81,96,3.89,overcast clouds,0.0,0.0
218,Canas,CR,2022-06-09 02:15:37,10.4294,-85.0931,75.09,94,100,1.01,overcast clouds,0.0,0.0
219,Padang,ID,2022-06-09 02:15:37,-0.9492,100.3543,84.25,71,100,2.37,overcast clouds,0.0,0.0
220,Fukue,JP,2022-06-09 02:15:38,32.6881,128.8419,77.36,73,75,6.91,broken clouds,0.0,0.0
221,Huilong,CN,2022-06-09 02:15:38,31.8111,121.655,77.94,71,7,16.64,clear sky,0.0,0.0
222,Fort Nelson,CA,2022-06-09 02:15:39,58.8053,-122.7002,60.39,88,75,11.5,broken clouds,0.0,0.0
223,Vysokogornyy,RU,2022-06-09 02:15:39,50.1167,139.15,48.9,95,100,4.09,light rain,0.0,0.0
224,Tandil,AR,2022-06-09 02:15:39,-37.3217,-59.1332,42.69,69,66,5.21,broken clouds,0.0,0.0
225,Tanout,NE,2022-06-09 02:15:40,14.9709,8.8879,82.35,15,13,5.77,few clouds,0.0,0.0
226,Okhotsk,RU,2022-06-09 02:15:40,59.3833,143.3,45.28,83,100,12.73,light rain,0.0,0.0
227,Asau,RO,2022-06-09 02:15:41,46.4333,26.4,54.52,100,94,2.28,overcast clouds,0.0,0.0
228,Pitharion,GR,2022-06-09 02:15:41,35.5167,24.0833,65.91,82,20,0.0,few clouds,0.0,0.0
229,Saint-Augustin,CA,2022-06-09 02:15:41,51.226,-58.6502,50.79,52,100,4.36,overcast clouds,0.0,0.0
230,Makokou,GA,2022-06-09 02:15:42,0.5738,12.8642,68.04,99,100,1.05,overcast clouds,0.0,0.0
231,Kerema,PG,2022-06-09 02:15:42,-7.9631,145.7785,82.96,75,82,4.9,broken clouds,0.0,0.0
232,Chapais,CA,2022-06-09 02:15:43,49.7834,-74.8492,51.58,90,100,3.78,overcast clouds,0.0,0.0
233,Kuminskiy,RU,2022-06-09 02:15:43,58.6667,66.5667,57.02,91,99,7.85,overcast clouds,0.0,0.0
234,Nanortalik,GL,2022-06-09 02:15:44,60.1432,-45.2371,39.22,85,28,5.37,scattered clouds,0.0,0.0
235,Havelock,US,2022-06-09 02:15:44,34.8791,-76.9013,80.58,94,75,5.75,broken clouds,0.0,0.0
236,Tuatapere,NZ,2022-06-09 02:15:44,-46.1333,167.6833,49.39,79,13,4.29,few clouds,0.0,0.0
237,Port Shepstone,ZA,2022-06-09 02:15:45,-30.7414,30.455,60.96,68,0,6.44,clear sky,0.0,0.0
238,Kavaratti,IN,2022-06-09 02:15:45,10.5669,72.642,82.8,77,71,14.85,broken clouds,0.0,0.0
239,Deputatskiy,RU,2022-06-09 02:12:18,69.3,139.9,47.61,38,12,12.93,few clouds,0.0,0.0
240,Makakilo City,US,2022-06-09 02:15:46,21.3469,-158.0858,83.95,55,0,17.27,clear sky,0.0,0.0
241,Victoria,HK,2022-06-09 02:15:45,22.2855,114.1577,82.45,92,92,7.0,light rain,0.0,0.0
242,Monrovia,LR,2022-06-09 02:15:46,6.3005,-10.7969,77.5,84,84,5.77,moderate rain,0.0,0.0
243,Dakar,SN,2022-06-09 02:13:40,14.6937,-17.4441,77.88,92,37,11.99,light rain,0.0,0.0
244,Ribeira Grande,PT,2022-06-09 02:15:47,38.5167,-28.7,65.34,94,28,14.05,scattered clouds,0.0,0.0
245,Rong Kwang,TH,2022-06-09 02:15:47,18.339,100.3174,83.68,84,95,2.13,overcast clouds,0.0,0.0
246,Shelbyville,US,2022-06-09 02:11:05,35.4834,-86.4603,74.55,45,0,4.61,clear sky,0.0,0.0
247,Sibiti,CG,2022-06-09 02:15:48,-3.6819,13.3499,65.95,93,100,1.95,overcast clouds,0.0,0.0
248,Manokwari,ID,2022-06-09 02:15:48,-0.8667,134.0833,83.35,67,64,4.65,moderate rain,0.0,0.0
249,Salekhard,RU,2022-06-09 02:15:49,66.53,66.6019,65.25,38,6,8.14,clear sky,0.0,0.0
250,Honningsvag,NO,2022-06-09 02:15:49,70.9821,25.9704,42.55,75,75,16.11,broken clouds,0.0,0.0
251,Rongcheng,CN,2022-06-09 02:15:49,30.634,117.8517,86.2,52,68,2.93,broken clouds,0.0,0.0
252,Pangnirtung,CA,2022-06-09 02:15:50,66.1451,-65.7125,33.93,75,4,4.94,clear sky,0.0,0.0
253,Carinhanha,BR,2022-06-09 02:15:50,-14.3047,-43.765,69.1,31,0,3.18,clear sky,0.0,0.0
254,Vanderhoof,CA,2022-06-09 02:15:51,54.0166,-124.0198,61.11,59,80,2.28,broken clouds,0.0,0.0
255,Namibe,AO,2022-06-09 02:15:51,-15.1961,12.1522,70.92,58,4,1.66,clear sky,0.0,0.0
256,Coquimbo,CL,2022-06-09 02:15:51,-29.9533,-71.3436,51.53,93,0,3.44,clear sky,0.0,0.0
257,Fare,PF,2022-06-09 02:15:52,-16.7,-151.0167,80.29,71,5,9.4,clear sky,0.0,0.0
258,Henties Bay,NA,2022-06-09 02:15:52,-22.116,14.2845,67.77,38,0,7.96,clear sky,0.0,0.0
259,Chuy,UY,2022-06-09 02:15:53,-33.6971,-53.4616,54.28,92,11,4.63,few clouds,0.0,0.0
260,Zhigansk,RU,2022-06-09 02:15:53,66.7697,123.3711,69.75,38,39,5.26,scattered clouds,0.0,0.0
261,Rio Grande,BR,2022-06-09 02:15:54,-32.035,-52.0986,53.94,89,15,6.08,few clouds,0.0,0.0
262,Quatre Cocos,MU,2022-06-09 02:15:54,-20.2078,57.7625,71.71,76,13,15.59,few clouds,0.0,0.0
263,Narsaq,GL,2022-06-09 02:15:54,60.9167,-46.05,48.42,72,22,2.28,few clouds,0.0,0.0
264,Sigli,ID,2022-06-09 02:15:55,5.3848,95.9609,82.26,74,97,2.1,overcast clouds,0.0,0.0
265,Olafsvik,IS,2022-06-09 02:15:55,64.8945,-23.7142,48.99,92,100,3.76,overcast clouds,0.0,0.0
266,Rubiataba,BR,2022-06-09 02:15:56,-15.1644,-49.8033,72.48,46,75,2.04,broken clouds,0.0,0.0
267,New Port Richey,US,2022-06-09 02:15:04,28.2442,-82.7193,84.22,76,79,3.0,broken clouds,0.0,0.0
268,Half Moon Bay,US,2022-06-09 02:13:45,37.4636,-122.4286,73.8,81,100,16.11,mist,0.0,0.0
269,Ilulissat,GL,2022-06-09 02:15:56,69.2167,-51.1,42.82,61,75,2.3,broken clouds,0.0,0.0
270,Hami,CN,2022-06-09 02:15:57,42.8,93.45,81.45,11,0,6.13,clear sky,0.0,0.0
271,Alofi,NU,2022-06-09 02:15:17,-19.0595,-169.9187,78.69,69,75,13.8,broken clouds,0.0,0.0
272,Zhezkazgan,KZ,2022-06-09 02:15:57,47.8043,67.7144,71.58,35,40,15.66,scattered clouds,0.0,0.0
273,Homer,US,2022-06-09 02:15:58,59.6425,-151.5483,65.77,55,0,8.99,clear sky,0.0,0.0
274,Salalah,OM,2022-06-09 02:15:58,17.0151,54.0924,84.29,74,40,2.3,scattered clouds,0.0,0.0
275,Cabra,ES,2022-06-09 02:15:58,37.4725,-4.4421,69.75,55,34,3.06,scattered clouds,0.0,0.0
276,Rawson,AR,2022-06-09 02:14:16,-43.3002,-65.1023,50.95,43,98,25.7,overcast clouds,0.0,0.0
277,Port Elizabeth,ZA,2022-06-09 02:15:59,-33.918,25.5701,68.31,44,0,20.71,clear sky,0.0,0.0
278,Wajima,JP,2022-06-09 02:15:59,37.4,136.9,72.28,64,40,4.61,scattered clouds,0.0,0.0
279,Port Macquarie,AU,2022-06-09 02:16:00,-31.4333,152.9167,59.9,39,0,4.99,clear sky,0.0,0.0
280,Koulamoutou,GA,2022-06-09 02:16:00,-1.1303,12.4736,69.49,96,81,0.16,broken clouds,0.0,0.0
281,Ous,RU,2022-06-09 02:16:01,60.9058,61.5186,48.74,91,100,9.4,overcast clouds,0.0,0.0
282,Klaksvik,FO,2022-06-09 02:16:01,62.2266,-6.589,47.32,79,100,21.23,overcast clouds,0.0,0.0
283,Necochea,AR,2022-06-09 02:16:02,-38.5473,-58.7368,51.01,64,90,10.31,overcast clouds,0.0,0.0
284,Mandan,US,2022-06-09 02:16:02,46.8267,-100.8896,67.21,48,0,4.61,clear sky,0.0,0.0
285,Calama,CL,2022-06-09 02:16:02,-22.4667,-68.9333,39.69,35,0,18.41,clear sky,0.0,0.0
286,Chicama,PE,2022-06-09 02:16:03,-7.8447,-79.1469,61.34,82,15,6.53,few clouds,0.0,0.0
287,Grand-Santi,GF,2022-06-09 02:16:03,4.25,-54.3833,72.66,100,100,1.48,heavy intensity rain,0.0,0.0
288,Lompoc,US,2022-06-09 02:16:04,34.6391,-120.4579,73.78,79,0,30.0,clear sky,0.0,0.0
289,Akureyri,IS,2022-06-09 02:16:04,65.6835,-18.0878,46.33,93,100,2.3,overcast clouds,0.0,0.0
290,Dukat,RU,2022-06-09 02:16:05,62.55,155.55,49.91,54,79,15.46,broken clouds,0.0,0.0
291,Omboue,GA,2022-06-09 02:16:05,-1.5746,9.2618,72.64,92,70,4.76,broken clouds,0.0,0.0
292,Teguise,ES,2022-06-09 02:16:05,29.0605,-13.564,66.42,83,0,23.02,clear sky,0.0,0.0
293,Seoul,KR,2022-06-09 02:14:28,37.5683,126.9778,71.04,71,93,3.31,overcast clouds,0.0,0.0
294,Katsuura,JP,2022-06-09 02:16:06,35.1333,140.3,68.02,81,74,12.37,broken clouds,0.0,0.0
295,Khandyga,RU,2022-06-09 02:12:16,62.6667,135.6,74.14,45,100,5.59,overcast clouds,0.0,0.0
296,Mezen,RU,2022-06-09 02:16:07,65.8522,44.24,52.77,62,100,2.1,overcast clouds,0.0,0.0
297,La Asuncion,VE,2022-06-09 02:16:07,11.0333,-63.8628,64.13,100,54,5.75,broken clouds,0.0,0.0
298,Mugan,CN,2022-06-09 02:16:07,35.9404,101.3842,58.62,60,72,4.09,broken clouds,0.0,0.0
299,Elk,PL,2022-06-09 02:16:08,53.8282,22.3647,58.84,96,100,5.41,overcast clouds,0.0,0.0
300,Siderno,IT,2022-06-09 02:16:08,38.2779,16.302,70.34,79,99,9.93,overcast clouds,0.0,0.0
301,La Ronge,CA,2022-06-09 02:13:03,55.1001,-105.2842,62.37,38,66,3.89,broken clouds,0.0,0.0
302,Abu Samrah,SY,2022-06-09 02:16:09,35.3029,37.1841,65.86,73,0,9.69,clear sky,0.0,0.0
303,Tilichiki,RU,2022-06-09 02:16:09,60.4667,166.1,51.19,63,74,7.23,broken clouds,0.0,0.0
304,Isangel,VU,2022-06-09 02:16:10,-19.55,169.2667,81.36,64,96,9.66,overcast clouds,0.0,0.0
305,San Cristobal,VE,2022-06-09 02:16:10,7.7669,-72.225,71.78,90,99,2.26,overcast clouds,0.0,0.0
306,Gidole,ET,2022-06-09 02:16:10,5.65,37.3667,52.97,84,89,2.48,light rain,0.0,0.0
307,Pudozh,RU,2022-06-09 02:16:11,61.8099,36.5345,55.85,64,100,4.34,overcast clouds,0.0,0.0
308,Pula,HR,2022-06-09 02:16:11,44.8683,13.8481,66.76,77,0,5.75,clear sky,0.0,0.0
309,Sur,OM,2022-06-09 02:16:12,22.5667,59.5289,86.92,62,0,6.91,clear sky,0.0,0.0
310,Kavieng,PG,2022-06-09 02:16:12,-2.5744,150.7967,84.07,58,47,7.09,scattered clouds,0.0,0.0
311,Miranda,CO,2022-06-09 02:12:59,3.2499,-76.2281,68.13,93,100,1.97,overcast clouds,0.0,0.0
312,Bahia Blanca,AR,2022-06-09 02:13:26,-38.7196,-62.2724,54.07,60,77,9.75,broken clouds,0.0,0.0
313,Vardo,NO,2022-06-09 02:16:13,70.3705,31.1107,46.38,57,58,9.22,broken clouds,0.0,0.0
314,Nicoya,CR,2022-06-09 02:16:13,10.1483,-85.452,74.8,92,100,2.53,overcast clouds,0.0,0.0
315,Marsaxlokk,MT,2022-06-09 02:16:15,35.8419,14.5431,73.08,77,100,12.44,overcast clouds,0.0,0.0
316,Teacapan,MX,2022-06-09 02:16:15,22.55,-105.75,77.41,77,13,5.57,few clouds,0.0,0.0
317,Najran,SA,2022-06-09 02:16:16,17.4924,44.1277,74.05,18,99,3.89,overcast clouds,0.0,0.0
318,Tahoua,NE,2022-06-09 02:16:16,14.8888,5.2692,86.85,20,15,4.65,few clouds,0.0,0.0
319,Terrace,CA,2022-06-09 02:11:24,54.5163,-128.6035,61.68,55,100,5.97,overcast clouds,0.0,0.0
320,Sao Felix Do Xingu,BR,2022-06-09 02:16:17,-6.6447,-51.995,72.14,75,60,1.14,broken clouds,0.0,0.0
321,Itarema,BR,2022-06-09 02:16:17,-2.9248,-39.9167,75.87,87,41,8.79,scattered clouds,0.0,0.0
322,Danjiangkou,CN,2022-06-09 02:16:17,32.5428,111.5086,87.64,47,100,4.74,overcast clouds,0.0,0.0
323,Luau,AO,2022-06-09 02:16:18,-10.7073,22.2247,53.74,71,7,5.66,clear sky,0.0,0.0
324,Luanda,AO,2022-06-09 02:16:04,-8.8368,13.2343,69.04,88,67,6.85,broken clouds,0.0,0.0
325,Dali,CN,2022-06-09 02:16:18,25.7,100.1833,67.32,79,100,4.16,overcast clouds,0.0,0.0
326,Carutapera,BR,2022-06-09 02:16:19,-1.195,-46.02,75.2,93,100,5.84,overcast clouds,0.0,0.0
327,Clifton Springs,AU,2022-06-09 02:16:19,-38.15,144.5667,56.97,83,40,19.57,scattered clouds,0.0,0.0
328,Orebro,SE,2022-06-09 02:16:20,59.2741,15.2066,55.58,88,75,5.75,broken clouds,0.0,0.0
329,Ferkessedougou,CI,2022-06-09 02:16:20,9.6,-5.2,76.14,73,23,4.97,few clouds,0.0,0.0
330,Kudahuvadhoo,MV,2022-06-09 02:16:20,2.6708,72.8944,81.93,73,100,6.78,overcast clouds,0.0,0.0
331,Progreso,MX,2022-06-09 02:16:21,21.2833,-89.6667,89.11,69,100,12.55,overcast clouds,0.0,0.0
332,Areosa,PT,2022-06-09 02:16:21,41.7178,-8.8571,62.28,95,19,5.99,few clouds,0.0,0.0
333,Rundu,NA,2022-06-09 02:16:22,-17.9333,19.7667,44.19,35,0,6.76,clear sky,0.0,0.0
334,Morgan City,US,2022-06-09 02:12:43,29.6994,-91.2068,82.99,94,0,5.75,clear sky,0.0,0.0
335,Swift Current,CA,2022-06-09 02:16:22,50.2834,-107.8014,67.01,39,0,10.36,clear sky,0.0,0.0
336,Manta,EC,2022-06-09 02:16:23,-0.95,-80.7333,73.18,83,100,11.5,overcast clouds,0.0,0.0
337,Yining,CN,2022-06-09 02:16:23,29.0361,114.5636,80.53,72,97,1.68,overcast clouds,0.0,0.0
338,Winneba,GH,2022-06-09 02:16:21,5.3511,-0.6231,77.41,88,31,7.52,light rain,0.0,0.0
339,Wanlaweyn,SO,2022-06-09 02:16:23,2.6185,44.8938,73.62,93,100,12.1,overcast clouds,0.0,0.0
340,Waingapu,ID,2022-06-09 02:16:24,-9.6567,120.2641,85.1,67,32,13.44,scattered clouds,0.0,0.0
341,Talnakh,RU,2022-06-09 02:16:24,69.4865,88.3972,40.21,81,65,5.95,broken clouds,0.0,0.0
342,Luwuk,ID,2022-06-09 02:16:25,-0.9516,122.7875,84.97,69,42,4.32,scattered clouds,0.0,0.0
343,Norman Wells,CA,2022-06-09 02:16:25,65.282,-126.8329,46.44,81,100,4.61,overcast clouds,0.0,0.0
344,Meadow Lake,US,2022-06-09 02:15:13,34.8014,-106.5436,80.04,72,100,24.23,overcast clouds,0.0,0.0
345,Cotui,DO,2022-06-09 02:15:03,19.0527,-70.1494,71.91,96,88,0.96,overcast clouds,0.0,0.0
346,Huangpi,CN,2022-06-09 02:16:26,30.8845,114.3779,87.91,51,0,11.18,clear sky,0.0,0.0
347,Kirovohrad,UA,2022-06-09 02:16:26,48.5132,32.2597,67.44,59,100,3.74,overcast clouds,0.0,0.0
348,Namatanai,PG,2022-06-09 02:16:27,-3.6667,152.4333,84.43,61,31,6.91,scattered clouds,0.0,0.0
349,Geraldton,AU,2022-06-09 02:16:27,-28.7667,114.6,68.41,73,40,18.41,scattered clouds,0.0,0.0
350,Port-Gentil,GA,2022-06-09 02:14:17,-0.7193,8.7815,75.52,85,100,9.48,overcast clouds,0.0,0.0
351,Bayan,CN,2022-06-09 02:16:28,46.0833,127.4,75.31,47,14,6.24,few clouds,0.0,0.0
352,Labuan,MY,2022-06-09 02:14:44,5.2767,115.2417,81.25,80,100,4.76,overcast clouds,0.0,0.0
353,Abomey-Calavi,BJ,2022-06-09 02:16:28,6.4485,2.3557,78.37,86,99,6.78,overcast clouds,0.0,0.0
354,Rabaul,PG,2022-06-09 02:16:28,-4.1967,152.1721,83.39,62,5,6.91,clear sky,0.0,0.0
355,Grand Baie,MU,2022-06-09 02:16:29,-20.0182,57.5802,72.07,77,4,1.99,clear sky,0.0,0.0
356,Grand Bank,CA,2022-06-09 02:13:03,47.0999,-55.765,48.97,70,100,4.38,overcast clouds,0.0,0.0
357,Cap Malheureux,MU,2022-06-09 02:16:29,-19.9842,57.6142,69.48,77,3,1.99,clear sky,0.0,0.0
358,Tayu,ID,2022-06-09 02:16:30,-6.5397,111.0518,82.44,73,100,4.72,overcast clouds,0.0,0.0
359,Yerbogachen,RU,2022-06-09 02:16:30,61.2767,108.0108,58.66,48,100,4.56,overcast clouds,0.0,0.0
360,Guerrero Negro,MX,2022-06-09 02:16:31,27.9769,-114.0611,65.17,78,7,14.72,clear sky,0.0,0.0
361,La Quinta,US,2022-06-09 02:16:31,33.6634,-116.31,103.57,18,0,8.05,clear sky,0.0,0.0
362,Zyryanka,RU,2022-06-09 02:16:31,65.75,150.85,48.87,56,98,6.22,overcast clouds,0.0,0.0
363,Abu Kamal,SY,2022-06-09 02:16:32,34.4506,40.9171,79.16,42,0,10.33,clear sky,0.0,0.0
364,Korla,CN,2022-06-09 02:16:32,41.7597,86.1469,81.86,17,0,2.93,clear sky,0.0,0.0
365,Carthage,TN,2022-06-09 02:16:33,36.8611,10.3316,72.93,46,20,3.44,few clouds,0.0,0.0
366,La Seyne-Sur-Mer,FR,2022-06-09 02:16:33,43.0982,5.8847,73.35,56,100,7.0,overcast clouds,0.0,0.0
367,San Carlos De Bariloche,AR,2022-06-09 02:16:33,-41.1456,-71.3082,37.24,81,75,20.71,broken clouds,0.0,0.0
368,Shimoda,JP,2022-06-09 02:16:34,34.6667,138.95,71.96,80,95,8.97,overcast clouds,0.0,0.0
369,Zwettl,AT,2022-06-09 02:16:34,48.6,15.1667,56.82,93,100,11.77,overcast clouds,0.0,0.0
370,Bonavista,CA,2022-06-09 02:16:35,48.6499,-53.1147,40.26,75,41,5.1,scattered clouds,0.0,0.0
371,Lodwar,KE,2022-06-09 02:16:35,3.1191,35.5973,79.52,51,28,14.65,scattered clouds,0.0,0.0
372,Labuhan,ID,2022-06-09 02:16:36,-6.8844,112.2051,81.95,76,100,3.42,overcast clouds,0.0,0.0
373,Takab,IR,2022-06-09 02:16:36,36.4009,47.1133,56.17,48,0,0.83,clear sky,0.0,0.0
374,Leningradskiy,RU,2022-06-09 02:16:36,69.3833,178.4167,39.18,67,22,15.79,few clouds,0.0,0.0
375,Karasjok,NO,2022-06-09 02:16:37,69.4719,25.5112,42.51,66,77,3.09,broken clouds,0.0,0.0
376,Wawa,NG,2022-06-09 02:16:37,9.9022,4.4192,78.73,70,55,6.4,broken clouds,0.0,0.0
377,Sao Filipe,CV,2022-06-09 02:16:37,14.8961,-24.4956,72.37,87,10,4.92,clear sky,0.0,0.0
378,Diamantino,BR,2022-06-09 02:16:38,-14.4086,-56.4461,70.5,91,80,3.4,broken clouds,0.0,0.0
379,Sterling,US,2022-06-09 02:16:38,39.0062,-77.4286,73.13,91,100,6.91,overcast clouds,0.0,0.0
380,Elko,US,2022-06-09 02:16:39,41.0002,-115.5012,80.62,14,100,3.0,overcast clouds,0.0,0.0
381,Sawakin,SD,2022-06-09 02:16:39,19.1059,37.3321,85.41,43,7,4.12,clear sky,0.0,0.0
382,Mexticacan,MX,2022-06-09 02:16:40,21.2654,-102.7798,82.85,16,44,8.3,scattered clouds,0.0,0.0
383,Westport,US,2022-06-09 02:16:40,41.1415,-73.3579,73.56,75,0,0.0,clear sky,0.0,0.0
384,Korem,ET,2022-06-09 02:16:40,12.5058,39.5228,58.91,36,99,1.97,overcast clouds,0.0,0.0
385,Souillac,MU,2022-06-09 02:16:41,-20.5167,57.5167,71.98,78,75,9.22,broken clouds,0.0,0.0
386,Birjand,IR,2022-06-09 02:16:41,32.8663,59.2211,64.87,19,0,6.91,clear sky,0.0,0.0
387,Teguldet,RU,2022-06-09 02:16:42,57.3064,88.1667,56.01,57,11,1.59,few clouds,0.0,0.0
388,Ancud,CL,2022-06-09 02:16:42,-41.8697,-73.8203,43.23,79,59,12.08,light rain,0.0,0.0
389,Nunspeet,NL,2022-06-09 02:16:42,52.3667,5.7667,57.88,94,9,8.1,clear sky,0.0,0.0
390,Senanga,ZM,2022-06-09 02:16:43,-16.1167,23.2667,49.39,58,0,5.1,clear sky,0.0,0.0
391,Kungurtug,RU,2022-06-09 02:16:43,50.5994,97.5228,51.21,46,98,2.19,overcast clouds,0.0,0.0
392,San Quintin,MX,2022-06-09 02:16:44,30.4833,-115.95,64.99,79,98,7.25,overcast clouds,0.0,0.0
393,Taoudenni,ML,2022-06-09 02:16:44,22.6783,-3.9836,95.99,15,23,8.25,few clouds,0.0,0.0
394,Constantine,DZ,2022-06-09 02:16:45,36.365,6.6147,63.81,59,0,3.44,clear sky,0.0,0.0
395,Del Rio,US,2022-06-09 02:16:45,29.3627,-100.8968,96.91,27,0,12.66,clear sky,0.0,0.0
396,Lasa,IT,2022-06-09 02:16:45,46.6166,10.7002,54.48,96,100,6.58,overcast clouds,0.0,0.0
397,Ardakan,IR,2022-06-09 02:16:46,32.31,54.0175,84.69,15,5,0.74,clear sky,0.0,0.0
398,Nome,US,2022-06-09 02:16:46,64.5011,-165.4064,69.17,47,0,6.91,clear sky,0.0,0.0
399,Kotka,FI,2022-06-09 02:16:47,60.4664,26.9458,56.46,95,100,5.26,overcast clouds,0.0,0.0
400,Shenzhen,CN,2022-06-09 02:15:11,22.5455,114.0683,82.92,93,99,3.87,overcast clouds,0.0,0.0
401,Nanning,CN,2022-06-09 02:16:47,22.8167,108.3167,86.45,85,100,5.66,overcast clouds,0.0,0.0
402,Catamarca,AR,2022-06-09 02:16:48,-28.4696,-65.7852,57.78,70,0,6.93,clear sky,0.0,0.0
403,Zielona Gora,PL,2022-06-09 02:16:48,51.9355,15.5064,58.96,39,36,4.18,scattered clouds,0.0,0.0
404,Sheridan,US,2022-06-09 02:16:49,44.8333,-106.9173,68.7,49,20,4.61,few clouds,0.0,0.0
405,Vega De Alatorre,MX,2022-06-09 02:16:49,20.0333,-96.6333,82.02,81,97,10.36,overcast clouds,0.0,0.0
406,Senneterre,CA,2022-06-09 02:16:49,48.3835,-77.2328,51.84,91,88,4.29,overcast clouds,0.0,0.0
407,Zernograd,RU,2022-06-09 02:16:50,46.8452,40.3083,62.29,63,90,8.32,overcast clouds,0.0,0.0
408,Torma,EE,2022-06-09 02:16:50,58.8128,26.7383,51.66,99,48,4.45,scattered clouds,0.0,0.0
409,Chernyy Yar,RU,2022-06-09 02:16:51,48.0624,46.1091,59.7,57,2,6.4,clear sky,0.0,0.0
410,Korhogo,CI,2022-06-09 02:16:51,9.45,-5.6333,75.06,72,3,4.29,clear sky,0.0,0.0
411,Egvekinot,RU,2022-06-09 02:16:52,66.3167,-179.1667,46.65,38,5,4.52,clear sky,0.0,0.0
412,Raton,US,2022-06-09 02:16:52,36.9034,-104.4391,70.14,52,75,21.85,broken clouds,0.0,0.0
413,Olinda,BR,2022-06-09 02:13:17,-8.0089,-34.8553,78.53,89,40,8.05,scattered clouds,0.0,0.0
414,Haines Junction,CA,2022-06-09 02:16:52,60.7522,-137.5108,67.95,28,85,8.05,overcast clouds,0.0,0.0
415,Valle De Allende,MX,2022-06-09 02:16:53,26.9333,-105.4,80.76,29,100,13.62,overcast clouds,0.0,0.0
416,Dunedin,NZ,2022-06-09 02:12:50,-45.8742,170.5036,53.8,54,100,1.36,light rain,0.0,0.0
417,Mayo,US,2022-06-09 02:16:53,38.8876,-76.5119,75.18,91,75,9.22,broken clouds,0.0,0.0
418,Macau,MO,2022-06-09 02:16:54,22.2006,113.5461,82.2,89,20,8.05,few clouds,0.0,0.0
419,Charters Towers,AU,2022-06-09 02:16:54,-20.1,146.2667,64.44,36,4,14.07,clear sky,0.0,0.0
420,Marsh Harbour,BS,2022-06-09 02:16:55,26.5412,-77.0636,80.76,75,18,7.07,few clouds,0.0,0.0
421,Port Blair,IN,2022-06-09 02:16:55,11.6667,92.75,78.84,89,100,11.5,light rain,0.0,0.0
422,Poum,NC,2022-06-09 02:16:55,-20.2333,164.0167,75.85,75,98,13.06,overcast clouds,0.0,0.0
423,Adrar,MR,2022-06-09 02:16:56,20.5022,-10.0711,88.05,23,37,11.45,scattered clouds,0.0,0.0
424,Srednekolymsk,RU,2022-06-09 02:16:56,67.45,153.6833,59.14,34,73,9.48,broken clouds,0.0,0.0
425,Ende,ID,2022-06-09 02:16:57,-8.8432,121.6623,84.18,69,36,2.64,scattered clouds,0.0,0.0
426,Balugaon,IN,2022-06-09 02:16:57,20.1667,85.1,90.16,66,90,0.96,overcast clouds,0.0,0.0
427,Ponta Delgada,PT,2022-06-09 02:16:57,37.7333,-25.6667,66.92,94,75,9.22,broken clouds,0.0,0.0
428,Kieta,PG,2022-06-09 02:16:58,-6.2167,155.6333,84.4,69,45,6.02,scattered clouds,0.0,0.0
429,Nenjiang,CN,2022-06-09 02:16:58,49.1833,125.2167,80.62,29,20,10.4,few clouds,0.0,0.0
430,Ganzhou,CN,2022-06-09 02:16:59,28.8184,115.4327,77.23,79,98,3.33,moderate rain,0.0,0.0
431,Kroya,ID,2022-06-09 02:16:59,-7.6331,109.2461,80.33,79,100,0.92,overcast clouds,0.0,0.0
432,Ina,JP,2022-06-09 02:17:00,35.8276,137.9538,73.71,61,15,6.91,few clouds,0.0,0.0
433,Curup,ID,2022-06-09 02:17:00,-3.4667,102.5333,76.68,77,61,1.81,broken clouds,0.0,0.0
434,Bathsheba,BB,2022-06-09 02:17:00,13.2167,-59.5167,83.01,78,20,17.27,few clouds,0.0,0.0
435,Zhangjiakou,CN,2022-06-09 02:17:01,40.81,114.8794,69.33,52,46,11.86,scattered clouds,0.0,0.0
436,Husavik,IS,2022-06-09 02:17:01,66.0449,-17.3389,45.91,93,100,3.42,overcast clouds,0.0,0.0
437,Alugan,PH,2022-06-09 02:17:02,12.2188,125.4808,83.73,77,93,9.66,overcast clouds,0.0,0.0
438,Mayna,RU,2022-06-09 02:17:02,54.1135,47.6231,52.92,88,99,10.89,overcast clouds,0.0,0.0
439,Pasinler,TR,2022-06-09 02:17:02,39.9803,41.6764,49.19,78,1,1.92,clear sky,0.0,0.0
440,Praya,CV,2022-06-09 02:17:03,14.9215,-23.5087,73.94,78,20,4.61,few clouds,0.0,0.0
441,Venado Tuerto,AR,2022-06-09 02:17:03,-33.7456,-61.9688,52.57,63,13,7.81,few clouds,0.0,0.0
442,Seminole,US,2022-06-09 02:17:04,28.7086,-81.2081,77.36,94,0,4.94,clear sky,0.0,0.0
443,Kutum,SD,2022-06-09 02:17:04,14.2,24.6667,72.01,68,76,18.68,broken clouds,0.0,0.0
444,Balkhash,KZ,2022-06-09 02:17:04,46.844,74.9804,77.61,22,0,11.18,clear sky,0.0,0.0
445,Pangkalanbuun,ID,2022-06-09 02:17:05,-2.6833,111.6167,84.0,73,87,0.78,overcast clouds,0.0,0.0
